sale_date,item_id,sale_id,product_id,quantity,original_price,unit_price,discount_applied,discount_percent,discounted,item_total,channel,channel_campaigns,total_amount,product_name,category,brand,color,size,catalog_price,cost_price,customer_id,gender,age_range,signup_date,first_name,last_name,email,country
2025-06-14,1388,429,436,5,49.81,49.81,0.0,0.00%,0,249.05,App Mobile,App Mobile,554.35,Bold Wrap Shoes,Shoes,Tiva,Blue,40,49.81,30.4,978,Female,36-45,2025-04-10,Nanete,Shannahan,nshannahanr5@dagondesign.com,France
2025-04-16,2962,13,219,5,49.76,49.76,0.0,0.00%,0,248.8,App Mobile,App Mobile,696.62,Polished Silk Shoes,Shoes,Tiva,Blue,40,49.76,29.6,253,Female,26-35,2025-04-01,Sutton,Garvan,sgarvan70@fotki.com,France
2025-06-17,736,589,173,5,49.74,49.74,0.0,0.00%,0,248.7,App Mobile,App Mobile,372.08,Polished Linen Dress,Dresses,Tiva,White,L,49.74,27.54,160,Female,56-65,2025-02-12,Lorrin,Elster,lelster4f@g.co,Germany
2025-06-13,253,103,268,5,49.59,49.59,0.0,0.00%,0,247.95,E-commerce,Website Banner,452.53,Polished Boxy Set,Sleepwear,Tiva,Black,S,49.59,30.29,76,Female,56-65,2025-02-17,Stavros,Deddum,sdeddum23@dyndns.org,Germany
2025-05-05,722,739,190,5,49.41,49.41,0.0,0.00%,0,247.05,App Mobile,App Mobile,350.65,Polished Cotton Dress,Dresses,Tiva,Red,XS,49.41,23.35,885,Female,56-65,2025-04-10,Marc,Slaughter,mslaughterok@skype.com,Spain
2025-04-23,2711,226,190,5,49.41,49.41,0.0,0.00%,0,247.05,App Mobile,App Mobile,401.31,Polished Cotton Dress,Dresses,Tiva,Red,XS,49.41,23.35,575,Female,26-35,2025-04-15,Izabel,Reveland,irevelandfy@skyrock.com,Netherlands
2025-06-05,552,211,389,5,54.76,49.28,5.48,10.00%,1,246.42,E-commerce,Website Banner,490.53,Tailored Boxy Set,Sleepwear,Tiva,Black,XL,54.76,34.24,676,Female,26-35,2025-04-26,Nev,Suermeiers,nsuermeiersir@studiopress.com,Portugal
2025-06-05,1606,181,301,5,48.72,48.72,0.0,0.00%,0,243.6,App Mobile,App Mobile,659.3,Essential Linen Dress,Dresses,Tiva,Red,M,48.72,20.24,252,Female,16-25,2025-03-02,Rey,Cutajar,rcutajar6z@wikipedia.org,Italy
2025-05-29,727,902,460,5,48.64,48.64,0.0,0.00%,0,243.2,App Mobile,App Mobile,,Bold Sleeveless Tee,T-Shirts,Tiva,Black,M,48.64,21.19,656,Female,56-65,2025-03-24,Pansie,Poutress,ppoutressi7@usnews.com,Germany
2025-05-29,175,179,274,5,48.38,48.38,0.0,0.00%,0,241.9,App Mobile,App Mobile,525.72,Relaxed Wrap Set,Sleepwear,Tiva,Red,XL,48.38,32.61,663,Female,26-35,2025-03-08,Urbano,Bilney,ubilneyie@cbslocal.com,Netherlands
2025-04-27,152,541,34,5,48.34,48.34,0.0,0.00%,0,241.7,App Mobile,App Mobile,505.76,Modern Linen Dress,Dresses,Tiva,Green,S,48.34,33.1,877,Female,26-35,2025-05-13,Nettle,Sent,nsentoc@narod.ru,France
2025-05-23,2860,627,34,5,48.34,48.34,0.0,0.00%,0,241.7,App Mobile,App Mobile,467.58,Modern Linen Dress,Dresses,Tiva,Green,S,48.34,33.1,973,Female,56-65,2025-03-22,Manya,O' Borne,moborner0@tamu.edu,Italy
2025-04-20,990,467,230,5,48.3,48.3,0.0,0.00%,0,241.5,App Mobile,App Mobile,425.23,Polished Ribbed Set,Sleepwear,Tiva,White,XS,48.3,28.47,220,Female,26-35,2025-01-30,Sherie,Casper,scasper63@foxnews.com,Germany
2025-05-22,3317,333,230,5,48.3,48.3,0.0,0.00%,0,241.5,E-commerce,Website Banner,427.6,Polished Ribbed Set,Sleepwear,Tiva,White,XS,48.3,28.47,842,Female,46-55,2025-02-17,Madel,Ravenhills,mravenhillsnd@furl.net,Italy
2025-05-31,3313,240,189,5,48.12,48.12,0.0,0.00%,0,240.6,App Mobile,App Mobile,757.22,Vintage Crew Set,Sleepwear,Tiva,Blue,XS,48.12,26.89,270,Female,26-35,2025-02-27,Hazel,Munday,hmunday7h@woothemes.com,Germany
2025-04-17,803,164,455,5,48.03,48.03,0.0,0.00%,0,240.15,App Mobile,App Mobile,604.53,Tailored Ribbed Trousers,Pants,Tiva,White,L,48.03,20.81,442,Female,16-25,2025-04-22,Reinald,Vial,,Germany
2025-04-21,2903,1247,121,5,47.91,47.91,0.0,0.00%,0,239.55,E-commerce,Website Banner,540.15,Classic Cotton Shoes,Shoes,Tiva,Black,35,47.91,30.77,563,Female,46-55,2025-04-06,Nickie,Ballantine,nballantinefm@stumbleupon.com,Netherlands
2025-06-16,769,273,409,5,47.84,47.84,0.0,0.00%,0,239.2,App Mobile,App Mobile,489.56,Elegant Ribbed Shoes,Shoes,Tiva,Red,35,47.84,32.13,682,Female,16-25,2025-03-10,,Hexam,hhexamix@japanpost.jp,Portugal
2025-05-30,1117,594,409,5,47.84,47.84,0.0,0.00%,0,239.2,App Mobile,App Mobile,493.31,Elegant Ribbed Shoes,Shoes,Tiva,Red,35,47.84,32.13,69,Female,16-25,2025-05-21,Egbert,Hadingham,ehadingham1w@gov.uk,Germany
2025-05-20,2179,234,409,5,47.84,47.84,0.0,0.00%,0,239.2,App Mobile,App Mobile,533.21,Elegant Ribbed Shoes,Shoes,Tiva,Red,35,47.84,32.13,198,Female,26-35,2025-03-14,Carry,Liffe,cliffe5h@yelp.com,Germany
2025-05-04,2988,130,185,5,47.73,47.73,0.0,0.00%,0,238.65,App Mobile,App Mobile,553.92,Vintage Linen Trousers,Pants,Tiva,Green,L,47.73,22.79,962,Female,56-65,2025-04-04,Lion,Gruszecki,lgruszeckiqp@spotify.com,Portugal
2025-04-28,948,305,447,5,47.66,47.66,0.0,0.00%,0,238.3,E-commerce,Website Banner,541.03,Bold Satin Dress,Dresses,Tiva,Green,L,47.66,33.16,878,Female,26-35,2025-03-29,Symon,Blakeway,sblakewayod@blogs.com,Germany
2025-04-04,2603,1330,447,5,47.66,47.66,0.0,0.00%,0,238.3,App Mobile,App Mobile,343.78,Bold Satin Dress,Dresses,Tiva,Green,L,47.66,33.16,277,Female,16-25,2025-02-26,Kiersten,Winscomb,kwinscomb7o@unicef.org,Italy
2025-04-05,297,518,482,5,47.59,47.59,0.0,0.00%,0,237.95,E-commerce,Website Banner,,Dresses Drop 6,Dresses,Tiva,Blue,XL,47.59,28.97,455,Female,36-45,2025-04-07,Crystal,Schulken,cschulkencm@guardian.co.uk,Netherlands
2025-04-19,3021,903,482,5,47.59,47.59,0.0,0.00%,0,237.95,App Mobile,App Mobile,446.43,Dresses Drop 6,Dresses,Tiva,Blue,XL,47.59,28.97,727,Female,26-35,2025-03-09,,Jeal,kjealk6@lulu.com,Portugal
2025-05-28,773,527,410,5,47.47,47.47,0.0,0.00%,0,237.35,E-commerce,Website Banner,420.5,Elegant Satin Set,Sleepwear,Tiva,White,M,47.47,20.29,160,Female,56-65,2025-02-12,Lorrin,Elster,lelster4f@g.co,Germany
2025-05-14,1469,1045,410,5,47.47,47.47,0.0,0.00%,0,237.35,E-commerce,Website Banner,288.98,Elegant Satin Set,Sleepwear,Tiva,White,M,47.47,20.29,113,Female,26-35,2025-02-28,Coleman,Vane,cvane34@ihg.com,Germany
2025-05-20,2072,515,410,5,47.47,47.47,0.0,0.00%,0,237.35,E-commerce,Website Banner,627.9,Elegant Satin Set,Sleepwear,Tiva,White,M,47.47,20.29,189,Female,46-55,2025-04-19,Christy,Timlett,ctimlett58@netlog.com,Germany
2025-05-13,1811,1148,365,5,67.76,47.43,20.33,30.00%,1,237.16,App Mobile,App Mobile,448.98,Elegant Wrap Tee,T-Shirts,Tiva,Green,XS,67.76,46.24,562,Female,16-25,2025-04-30,Dedra,Derwin,dderwinfl@ftc.gov,Germany
2025-04-16,1168,651,479,5,47.42,47.42,0.0,0.00%,0,237.1,E-commerce,Website Banner,501.78,Dresses Drop 4,Dresses,Tiva,Blue,S,47.42,32.76,225,Female,26-35,2025-03-12,Sayre,Rabjohns,srabjohns68@tuttocitta.it,France
2025-05-18,834,704,68,5,47.27,47.27,0.0,0.00%,0,236.35,E-commerce,Website Banner,328.55,Soft High-Waist Set,Sleepwear,Tiva,Blue,M,47.27,30.28,418,Female,36-45,2025-02-15,Murdock,Jakes,mjakesbl@va.gov,France
2025-04-18,701,890,118,5,46.99,46.99,0.0,0.00%,0,234.95,E-commerce,Website Banner,,Classic Silk Tee,T-Shirts,Tiva,Blue,M,46.99,21.43,625,Female,46-55,2025-01-28,Sol,Drought,sdroughthc@imdb.com,Portugal
2025-06-06,2165,313,132,5,46.9,46.9,0.0,0.00%,0,234.5,App Mobile,App Mobile,712.86,Classic Crew Shoes,Shoes,Tiva,Black,XS,46.9,21.89,271,Female,16-25,2025-03-13,Joey,McCrachen,jmccrachen7i@4shared.com,Germany
2025-05-23,3138,410,132,5,46.9,46.9,0.0,0.00%,0,234.5,E-commerce,Website Banner,816.6,Classic Crew Shoes,Shoes,Tiva,Black,XS,46.9,21.89,419,Female,36-45,2025-03-28,Hertha,Spinozzi,hspinozzibm@weather.com,Spain
2025-04-22,3214,639,132,5,46.9,46.9,0.0,0.00%,0,234.5,E-commerce,Website Banner,499.62,Classic Crew Shoes,Shoes,Tiva,Black,XS,46.9,21.89,346,Female,56-65,2025-01-26,Alwyn,Hurling,ahurling9l@mtv.com,Italy
2025-05-25,1966,955,228,5,46.89,46.89,0.0,0.00%,0,234.45,App Mobile,App Mobile,490.7,Vintage Boxy Trousers,Pants,Tiva,Blue,L,46.89,24.29,936,Female,26-35,2025-02-12,Ezra,Overill,eoverillpz@ihg.com,Netherlands
2025-04-26,2487,539,228,5,46.89,46.89,0.0,0.00%,0,234.45,E-commerce,Website Banner,506.48,Vintage Boxy Trousers,Pants,Tiva,Blue,L,46.89,24.29,422,Female,46-55,2025-02-25,Caritta,Ortelt,corteltbp@census.gov,Netherlands
2025-05-27,2512,351,228,5,46.89,46.89,0.0,0.00%,0,234.45,E-commerce,Website Banner,494.28,Vintage Boxy Trousers,Pants,Tiva,Blue,L,46.89,24.29,840,Female,36-45,2025-04-18,Jessey,Pareman,jparemannb@shinystat.com,Germany
2025-05-06,1350,538,349,5,46.72,46.72,0.0,0.00%,0,233.6,App Mobile,App Mobile,502.9,Tailored Satin Shoes,Shoes,Tiva,Green,35,46.72,23.94,739,Female,26-35,2025-02-09,Georgette,Dutnall,gdutnallki@nationalgeographic.com,Portugal
2025-05-20,2967,515,137,5,46.52,46.52,0.0,0.00%,0,232.6,E-commerce,Website Banner,627.9,Classic Satin Trousers,Pants,Tiva,White,XL,46.52,25.85,189,Female,46-55,2025-04-19,Christy,Timlett,ctimlett58@netlog.com,Germany
2025-04-20,919,239,200,5,46.41,46.41,0.0,0.00%,0,232.05,E-commerce,Website Banner,710.55,Vintage High-Waist Set,Sleepwear,Tiva,Black,S,46.41,29.42,2,Female,36-45,2025-02-24,Fabiano,Giannotti,fgiannotti1@google.com.hk,France
2025-05-21,1642,883,261,5,46.1,46.1,0.0,0.00%,0,230.5,App Mobile,App Mobile,422.95,Relaxed Cotton Tee,T-Shirts,Tiva,White,M,46.1,26.95,659,Female,46-55,2025-03-19,Dale,Aysh,dayshia@nih.gov,Portugal
2025-04-13,1674,665,62,5,46.09,46.09,0.0,0.00%,0,230.45,E-commerce,Website Banner,440.01,Modern Linen Trousers,Pants,Tiva,Green,XL,46.09,22.19,477,Female,16-25,2025-02-23,Virgina,Reedyhough,,Spain
2025-05-21,159,1220,155,5,46.07,46.07,0.0,0.00%,0,230.35,E-commerce,Website Banner,299.77,Vintage Silk Dress,Dresses,Tiva,Red,XS,46.07,32.05,150,Female,46-55,2025-06-06,Delilah,Bedford,dbedford45@msu.edu,France
2025-05-22,796,419,201,5,45.62,45.62,0.0,0.00%,0,228.1,E-commerce,Website Banner,673.59,Vintage Sleeveless Tee,T-Shirts,Tiva,White,L,45.62,27.03,148,Female,26-35,2025-03-03,Derk,Olsson,dolsson43@globo.com,Netherlands
2025-04-22,394,727,109,5,45.27,45.27,0.0,0.00%,0,226.35,E-commerce,Website Banner,330.45,Classic Sleeveless Dress,Dresses,Tiva,Red,M,45.27,21.22,834,Female,26-35,2025-04-19,Jean,Albrighton,jalbrightonn5@themeforest.net,Netherlands
2025-06-06,187,561,487,5,49.84,44.86,4.98,10.00%,1,224.28,E-commerce,Website Banner,416.29,Bold High-Waist Shoes,Shoes,Tiva,Black,38,49.84,20.62,829,Female,26-35,2025-04-15,Augustus,Malyj,,Portugal
2025-05-17,851,1166,12,5,44.77,44.77,0.0,0.00%,0,223.85,E-commerce,Website Banner,284.19,Soft Ribbed Dress,Dresses,Tiva,Red,XL,44.77,30.93,243,Female,16-25,2025-01-27,Franz,Dacres,fdacres6q@wordpress.com,Germany
2025-05-18,2553,298,12,5,44.77,44.77,0.0,0.00%,0,223.85,E-commerce,Website Banner,,Soft Ribbed Dress,Dresses,Tiva,Red,XL,44.77,30.93,401,Female,26-35,2025-04-19,Mano,Gogan,,France
2025-04-19,3122,716,322,5,44.45,44.45,0.0,0.00%,0,222.25,E-commerce,Website Banner,,Essential Sleeveless Dress,Dresses,Tiva,Black,S,44.45,27.31,508,Female,16-25,2025-03-18,Natka,Parres,nparrese3@china.com.cn,Italy
2025-05-19,84,108,55,5,44.32,44.32,0.0,0.00%,0,221.6,E-commerce,Website Banner,646.1,Modern Ribbed Tee,T-Shirts,Tiva,Red,XS,44.32,25.68,414,Female,46-55,2025-03-29,Nester,Grahlmans,ngrahlmansbh@bloglovin.com,Germany
2025-05-30,1000,531,29,5,44.27,44.27,0.0,0.00%,0,221.35,App Mobile,App Mobile,417.74,Soft Linen Set,Sleepwear,Tiva,White,XS,44.27,25.58,900,Female,36-45,2025-03-04,Katrine,Bartley,kbartleyoz@nyu.edu,Germany
2025-05-28,2180,564,489,5,44.21,44.21,0.0,0.00%,0,221.05,E-commerce,Website Banner,351.54,T-Shirts Drop 5,T-Shirts,Tiva,Red,XL,44.21,30.29,511,Female,16-25,2025-04-18,,Allot,kallote6@ifeng.com,France
2025-06-14,3151,932,489,5,44.21,44.21,0.0,0.00%,0,221.05,App Mobile,App Mobile,317.29,T-Shirts Drop 5,T-Shirts,Tiva,Red,XL,44.21,30.29,323,Female,26-35,2025-04-03,Lindy,Linay,llinay8y@sitemeter.com,Netherlands
2025-04-06,918,1082,280,5,44.14,44.14,0.0,0.00%,0,220.7,App Mobile,App Mobile,298.6,Essential Linen Tee,T-Shirts,Tiva,Green,XS,44.14,28.19,774,Female,46-55,2025-05-21,Auria,Gladdifh,agladdifhlh@spotify.com,Portugal
2025-05-04,3074,1207,280,5,44.14,44.14,0.0,0.00%,0,220.7,App Mobile,App Mobile,278.18,Essential Linen Tee,T-Shirts,Tiva,Green,XS,44.14,28.19,907,Female,46-55,2025-03-11,Orsola,Dupoy,odupoyp6@nhs.uk,Spain
2025-05-22,660,873,184,5,44.08,44.08,0.0,0.00%,0,220.4,E-commerce,Website Banner,263.07,Vintage Wrap Trousers,Pants,Tiva,Green,L,44.08,29.23,872,Female,26-35,2025-02-07,Ban,Kapelhof,,Netherlands
2025-04-26,2051,757,184,5,44.08,44.08,0.0,0.00%,0,220.4,E-commerce,Website Banner,309.83,Vintage Wrap Trousers,Pants,Tiva,Green,L,44.08,29.23,161,Female,36-45,2025-03-26,Willetta,Waiting,wwaiting4g@oakley.com,Spain
2025-04-22,1866,737,231,5,44.06,44.06,0.0,0.00%,0,220.3,E-commerce,Website Banner,410.06,Polished High-Waist Shoes,Shoes,Tiva,Blue,36,44.06,28.13,802,Female,36-45,2025-03-03,Charissa,Midgley,cmidgleym9@moonfruit.com,Spain
2025-04-16,72,953,411,5,43.94,43.94,0.0,0.00%,0,219.7,App Mobile,App Mobile,532.3,Elegant Silk Set,Sleepwear,Tiva,Green,XS,43.94,21.79,400,Female,16-25,2025-02-16,Therese,Kyttor,tkyttorb3@surveymonkey.com,Netherlands
2025-04-04,2101,1275,277,5,43.92,43.92,0.0,0.00%,0,219.6,App Mobile,App Mobile,323.54,Relaxed Boxy Tee,T-Shirts,Tiva,Blue,L,43.92,28.09,655,Female,56-65,2025-03-20,Sebastien,Seeborne,sseebornei6@issuu.com,Italy
2025-04-05,1830,1162,312,5,43.84,43.84,0.0,0.00%,0,219.2,App Mobile,App Mobile,490.12,Essential Satin Dress,Dresses,Tiva,Red,XL,43.84,18.57,830,Female,56-65,2025-02-26,Buck,Bridie,bbridien1@hp.com,Italy
2025-04-15,1879,1178,312,5,43.84,43.84,0.0,0.00%,0,219.2,App Mobile,App Mobile,286.19,Essential Satin Dress,Dresses,Tiva,Red,XL,43.84,18.57,274,Female,16-25,2025-04-02,Ade,Trice,atrice7l@stanford.edu,Germany
2025-06-17,1345,343,363,5,43.64,43.64,0.0,0.00%,0,218.2,App Mobile,App Mobile,587.46,Tailored Cotton Dress,Dresses,Tiva,Red,M,43.64,23.46,170,Female,36-45,2025-04-12,Rafaela,Ottewell,rottewell4p@ca.gov,France
2025-05-24,1357,332,363,5,43.64,43.64,0.0,0.00%,0,218.2,App Mobile,App Mobile,380.25,Tailored Cotton Dress,Dresses,Tiva,Red,M,43.64,23.46,932,Female,26-35,2025-03-12,Fifine,Gerbl,fgerblpv@mashable.com,France
2025-06-04,10,358,374,5,43.43,43.43,0.0,0.00%,0,217.15,App Mobile,App Mobile,603.85,Tailored Cotton Set,Sleepwear,Tiva,Black,XL,43.43,26.27,587,Female,36-45,2025-05-09,Jacki,Himsworth,jhimsworthga@cbc.ca,Germany
2025-04-28,385,770,302,5,43.4,43.4,0.0,0.00%,0,217.0,E-commerce,Website Banner,,Essential Satin Tee,T-Shirts,Tiva,Green,XS,43.4,24.28,714,Female,46-55,2025-03-22,Aliza,McGuiney,amcguineyjt@mysql.com,Portugal
2025-05-14,1888,39,429,5,43.34,43.34,0.0,0.00%,0,216.7,E-commerce,Website Banner,628.12,Bold Wrap Tee,T-Shirts,Tiva,White,L,43.34,21.9,955,Female,26-35,2025-04-14,Sayer,Di Gregorio,sdigregorioqi@dailymail.co.uk,Portugal
2025-04-05,622,1231,21,5,43.3,43.3,0.0,0.00%,0,216.5,App Mobile,App Mobile,535.45,Soft Silk Shoes,Shoes,Tiva,Red,36,43.3,25.27,346,Female,56-65,2025-01-26,Alwyn,Hurling,ahurling9l@mtv.com,Italy
2025-04-26,3081,539,329,5,43.09,43.09,0.0,0.00%,0,215.45,E-commerce,Website Banner,,Relaxed Boxy Set,Sleepwear,Tiva,Blue,XS,43.09,22.66,422,Female,46-55,2025-02-25,Caritta,Ortelt,corteltbp@census.gov,Netherlands
2025-05-27,600,461,102,5,43.06,43.06,0.0,0.00%,0,215.3,E-commerce,Website Banner,439.03,Classic Linen Tee,T-Shirts,Tiva,Green,S,43.06,25.45,607,Female,36-45,2025-02-17,Maddalena,Peye,mpeyegu@tinyurl.com,France
2025-04-23,801,866,102,5,43.06,43.06,0.0,0.00%,0,215.3,App Mobile,App Mobile,,Classic Linen Tee,T-Shirts,Tiva,Green,S,43.06,25.45,796,Female,16-25,2025-03-03,Pippy,Vairow,pvairowm3@imageshack.us,Netherlands
2025-06-13,937,278,102,5,43.06,43.06,0.0,0.00%,0,215.3,App Mobile,App Mobile,295.83,Classic Linen Tee,T-Shirts,Tiva,Green,S,43.06,25.45,626,Female,36-45,2025-02-19,Humberto,Hansel,hhanselhd@usda.gov,Italy
2025-06-15,1578,394,369,5,43.04,43.04,0.0,0.00%,0,215.2,E-commerce,Website Banner,456.05,Tailored Crew Dress,Dresses,Tiva,Green,XL,43.04,19.74,435,Female,36-45,2025-02-17,Chiquita,Lockless,clocklessc2@boston.com,Netherlands
2025-05-18,1160,1059,428,5,61.22,42.85,18.37,30.00%,1,214.27,App Mobile,App Mobile,291.47,Elegant High-Waist Shoes,Shoes,Tiva,Blue,38,61.22,40.79,640,Female,26-35,2025-01-20,Kalina,Gadman,,France
2025-05-18,2942,286,352,5,61.12,42.78,18.34,30.00%,1,213.92,App Mobile,App Mobile,348.33,Essential Sleeveless Set,Sleepwear,Tiva,Green,S,61.12,40.15,184,Female,46-55,2025-04-11,Sioux,Pohl,,France
2025-04-28,1334,475,24,5,42.76,42.76,0.0,0.00%,0,213.8,App Mobile,App Mobile,513.94,Soft High-Waist Dress,Dresses,Tiva,Green,S,42.76,21.8,831,Female,36-45,2025-04-21,Larina,Headland,lheadlandn2@indiatimes.com,Germany
2025-05-05,2167,361,476,5,42.72,42.72,0.0,0.00%,0,213.6,E-commerce,Website Banner,,Bold Satin Shoes,Shoes,Tiva,Black,36,42.72,29.81,289,Female,46-55,2025-04-30,Reese,Jindracek,rjindracek80@edublogs.org,Netherlands
2025-04-28,3351,770,476,5,42.72,42.72,0.0,0.00%,0,213.6,E-commerce,Website Banner,430.6,Bold Satin Shoes,Shoes,Tiva,Black,36,42.72,29.81,714,Female,46-55,2025-03-22,Aliza,McGuiney,amcguineyjt@mysql.com,Portugal
2025-04-22,2,1152,375,5,42.67,42.67,0.0,0.00%,0,213.35,E-commerce,Website Banner,375.47,Tailored Sleeveless Shoes,Shoes,Tiva,Black,36,42.67,17.98,157,Female,56-65,2025-05-11,Conway,Haslehurst,chaslehurst4c@fotki.com,Italy
2025-05-16,510,550,375,5,42.67,42.67,0.0,0.00%,0,213.35,E-commerce,Website Banner,335.22,Tailored Sleeveless Shoes,Shoes,Tiva,Black,36,42.67,17.98,190,Female,26-35,2025-03-23,Heindrick,Holby,hholby59@quantcast.com,Italy
2025-04-16,617,651,177,5,42.66,42.66,0.0,0.00%,0,213.3,E-commerce,Website Banner,501.78,Vintage Cotton Set,Sleepwear,Tiva,Green,S,42.66,25.91,225,Female,26-35,2025-03-12,Sayre,Rabjohns,srabjohns68@tuttocitta.it,France
2025-04-19,2503,1160,135,5,42.47,42.47,0.0,0.00%,0,212.35,E-commerce,Website Banner,326.35,Classic Sleeveless Shoes,Shoes,Tiva,Blue,40,42.47,29.0,264,Female,56-65,2025-03-23,Betty,Wyeld,bwyeld7b@ezinearticles.com,Netherlands
2025-05-13,153,1148,191,5,60.52,42.36,18.16,30.00%,1,211.82,App Mobile,App Mobile,448.98,Polished Satin Dress,Dresses,Tiva,Blue,XS,60.52,25.9,562,Female,16-25,2025-04-30,Dedra,Derwin,dderwinfl@ftc.gov,Germany
2025-05-18,1099,728,287,5,60.34,42.24,18.1,30.00%,1,211.19,App Mobile,App Mobile,,Relaxed Ribbed Set,Sleepwear,Tiva,Blue,XL,60.34,32.56,258,Female,46-55,2025-05-26,Lisle,Staley,lstaley75@ed.gov,Netherlands
2025-06-14,2870,660,309,5,42.14,42.14,0.0,0.00%,0,210.7,App Mobile,App Mobile,368.79,Essential Ribbed Dress,Dresses,Tiva,Red,M,42.14,26.91,86,Female,46-55,2025-04-09,Allene,Penella,apenella2d@blogspot.com,Netherlands
2025-06-04,337,864,136,5,46.8,42.12,4.68,10.00%,1,210.6,E-commerce,Website Banner,282.2,Classic Cotton Trousers,Pants,Tiva,Red,XS,46.8,23.26,867,Female,46-55,2025-03-27,Lesli,Minchella,lminchellao2@youtube.com,France
2025-05-18,755,1268,344,5,42.1,42.1,0.0,0.00%,0,210.5,E-commerce,Website Banner,313.3,Tailored Silk Tee,T-Shirts,Tiva,Blue,XL,42.1,22.32,767,Female,36-45,2025-05-01,Anabel,Frapwell,afrapwellla@flavors.me,Netherlands
2025-04-28,761,1312,202,5,41.88,41.88,0.0,0.00%,0,209.4,App Mobile,App Mobile,429.04,Vintage High-Waist Tee,T-Shirts,Tiva,Green,XL,41.88,17.81,841,Female,56-65,2025-03-03,Joseph,Staining,jstainingnc@newyorker.com,Spain
2025-04-28,1397,1237,202,5,41.88,41.88,0.0,0.00%,0,209.4,E-commerce,Website Banner,400.86,Vintage High-Waist Tee,T-Shirts,Tiva,Green,XL,41.88,17.81,305,Female,46-55,2025-02-09,Mead,Meddick,,Germany
2025-04-25,677,548,144,5,41.84,41.84,0.0,0.00%,0,209.2,App Mobile,App Mobile,635.8,Classic Silk Trousers,Pants,Tiva,Blue,L,41.84,20.51,916,Female,36-45,2025-04-25,Liam,Staddom,lstaddompf@comsenz.com,Spain
2025-04-27,2835,35,172,5,41.7,41.7,0.0,0.00%,0,208.5,E-commerce,Website Banner,433.96,Vintage Crew Shoes,Shoes,Tiva,White,40,41.7,16.89,574,Female,16-25,2025-04-25,Cad,Gidden,cgiddenfx@mapy.cz,Italy
2025-05-14,1771,821,291,5,59.56,41.69,17.87,30.00%,1,208.46,App Mobile,App Mobile,262.23,Essential Silk Shoes,Shoes,Tiva,Green,XS,59.56,24.37,233,Female,26-35,2025-03-27,Cammi,Grotty,cgrotty6g@scribd.com,France
2025-05-28,300,202,423,5,41.64,41.64,0.0,0.00%,0,208.2,App Mobile,App Mobile,516.82,Elegant Boxy Tee,T-Shirts,Tiva,Black,L,41.64,17.8,972,Female,26-35,2025-03-11,Brenden,Iacapucci,biacapucciqz@hhs.gov,France
2025-04-21,2832,993,423,5,41.64,41.64,0.0,0.00%,0,208.2,E-commerce,Website Banner,311.37,Elegant Boxy Tee,T-Shirts,Tiva,Black,L,41.64,17.8,99,Female,36-45,2025-03-17,Pavlov,Quogan,pquogan2q@omniture.com,Spain
2025-06-06,1986,1214,351,5,46.11,41.5,4.61,10.00%,1,207.5,E-commerce,Website Banner,301.3,Relaxed Sleeveless Trousers,Pants,Tiva,Green,L,46.11,25.4,280,Female,26-35,2025-02-15,,Bushell,,Germany
2025-05-13,2556,825,78,5,59.21,41.45,17.76,30.00%,1,207.24,App Mobile,App Mobile,295.16,Modern Ribbed Shoes,Shoes,Tiva,Green,35,59.21,25.0,643,Female,16-25,2025-02-26,,Nowland,lnowlandhu@fema.gov,Portugal
2025-05-25,1552,362,86,5,41.26,41.26,0.0,0.00%,0,206.3,App Mobile,App Mobile,514.28,Modern Cotton Set,Sleepwear,Tiva,White,XL,41.26,20.53,861,Female,26-35,2025-02-19,Ferguson,Jellis,fjellisnw@e-recht24.de,Portugal
2025-04-24,1369,655,18,5,40.99,40.99,0.0,0.00%,0,204.95,E-commerce,Website Banner,511.39,Soft Satin Shoes,Shoes,Tiva,Green,XS,40.99,22.85,16,Female,26-35,2025-04-05,Kristian,Cruces,kcrucesf@imgur.com,Germany
2025-04-26,2268,1331,18,5,40.99,40.99,0.0,0.00%,0,204.95,App Mobile,App Mobile,257.03,Soft Satin Shoes,Shoes,Tiva,Green,XS,40.99,22.85,447,Female,26-35,2025-03-19,Jenelle,de Grey,jdegreyce@seesaa.net,France
2025-05-23,2624,68,74,5,40.94,40.94,0.0,0.00%,0,204.7,E-commerce,Website Banner,740.54,Modern Wrap Set,Sleepwear,Tiva,Red,XS,40.94,26.39,413,Female,16-25,2025-04-29,Tommy,Longbone,tlongbonebg@squarespace.com,France
2025-05-20,2581,458,293,5,40.77,40.77,0.0,0.00%,0,203.85,App Mobile,App Mobile,,Essential Crew Shoes,Shoes,Tiva,Blue,XS,40.77,26.37,613,Female,16-25,2025-05-12,Sherry,Atmore,,Netherlands
2025-05-18,2595,81,321,5,58.09,40.66,17.43,30.00%,1,203.32,App Mobile,App Mobile,449.17,Relaxed Cotton Trousers,Pants,Tiva,White,XS,58.09,32.81,130,Female,16-25,2025-02-24,Shannen,Corre,scorre3l@msn.com,Germany
2025-04-25,3193,557,9,5,40.5,40.5,0.0,0.00%,0,202.5,App Mobile,App Mobile,423.11,Soft Linen Shoes,Shoes,Tiva,Red,40,40.5,23.5,194,Female,16-25,2025-04-22,Renault,Roswarn,,Netherlands
